mach,aoa1,aoa2,f1,f2,f3,f4,vx,vy,vz,fx,fy,fz,tx,ty,tz
0.5,3.9810717055349722,0.0,0.0,0.0,0.0,0.0,176.97478143019828,12.316532155865385,0.0,-2.2886501317044825,-16.399287774259204,0.8337625200006185,0.18164831231817402,-10.036440151589447,-183.4993449028907
0.5,5.011872336272722,0.0,0.0,0.0,0.0,0.0,176.72456826762956,15.498296591330828,0.0,-2.0058032156234225,-21.26987082328726,0.8444295301458292,0.23111829350628454,-10.069961851761928,-232.9414870746046
0.5,6.309573444801933,0.0,0.0,0.0,0.0,0.0,176.328248396817,19.496641862723937,0.0,-1.5649754722268359,-27.787082737311326,0.855707237489381,0.2947275857265197,-10.083992472901716,-296.0441184669805
0.5,7.943282347242816,0.0,0.0,0.0,0.0,0.0,175.7007294766016,24.515788545404327,0.0,-1.219721021656004,-36.68515172005473,0.864689885968737,0.3766552489267099,-10.02986826578897,-377.2949756235877
0.5,10.0,0.0,0.0,0.0,0.0,0.0,174.70769941767125,30.80568114484002,0.0,-0.8638727844581099,-49.002305255135155,0.8640409508113727,0.48243990324306196,-9.806307777826701,-481.9776961206932
0.5,12.589254117941675,0.0,0.0,0.0,0.0,0.0,173.13766732157725,38.66676067445733,0.0,-0.3678508667039851,-66.21819835639413,0.837405757851245,0.6180489611529651,-9.20035199967047,-616.6025373317908
0.5,15.848931924611133,0.0,0.0,0.0,0.0,0.0,170.6588973893187,48.44905539300964,0.0,0.2563121448272346,-90.35995509914494,0.751191119257384,0.7890778609659606,-7.794075881418354,-788.6558817580227
0.5,19.952623149688797,0.0,0.0,0.0,0.0,0.0,166.75426086264582,60.53748186673766,0.0,0.8663324183480656,-123.90232851253988,0.5406348116600406,0.9970325034250891,-4.801117721384356,-1004.8924843761282
0.5,25.118864315095795,0.0,0.0,0.0,0.0,0.0,160.62569763479456,75.30707460755912,0.0,0.9798696758090649,-169.33033612340208,0.09215096634401199,1.2330050902477296,1.1370582665161728,-1267.9973238295413
0.7,0.0,0.0,0.0,0.0,0.0,0.0,248.36398620605468,0.0,0.0,-37.949066709269985,0.34821890972436753,1.490610301964189,-0.005327741929790353,-18.88059140223347,4.373534897144376
0.7,1.0e-5,0.0,0.0,0.0,0.0,0.0,248.3639862060509,4.334769302673413e-5,0.0,-37.95067043906984,0.3458261162456396,1.5047907274422307,-0.0053349560223101555,-19.058669343989774,4.343781347383853
0.7,1.2589254117941661e-5,0.0,0.0,0.0,0.0,0.0,248.36398620604868,5.4571512294008196e-5,0.0,-37.950668611842374,0.3458120464294381,1.5047732402568812,-0.005355368467760524,-19.058644513793244,4.343518381997835
0.7,1.584893192461114e-5,0.0,0.0,0.0,0.0,0.0,248.36398620604515,6.870146358696449e-5,0.0,-37.95066951518491,0.3457944049616699,1.5047854219759706,-0.005386726962401056,-19.058621572378712,4.343057117354537
0.7,1.9952623149688786e-5,0.0,0.0,0.0,0.0,0.0,248.3639862060396,8.649001833708053e-5,0.0,-37.95067112425771,0.3457526843799963,1.5048235379198118,-0.0053564994553600975,-19.058552959008473,4.342836041024617
0.7,2.5118864315095822e-5,0.0,0.0,0.0,0.0,0.0,248.3639862060308,0.00010888448195109303,0.0,-37.95067010925146,0.34571322432647367,1.504825108706381,-0.005355736497186125,-19.05855296030279,4.3423760743167605
0.7,3.1622776601683795e-5,0.0,0.0,0.0,0.0,0.0,248.36398620601685,0.0001370774412782717,0.0,-37.95066941659985,0.3456681321727722,1.5048060507344587,-0.005376534512064435,-19.0587779924826,4.341792892277604
0.7,3.9810717055349695e-5,0.0,0.0,0.0,0.0,0.0,248.36398620599473,0.0001725702742089337,0.0,-37.95066844032101,0.3456058435731509,1.504807621521028,-0.005332961854028095,-19.058726567914093,4.341014574740519
0.7,5.011872336272725e-5,0.0,0.0,0.0,0.0,0.0,248.36398620595966,0.00021725310352190425,0.0,-37.9506701702457,0.34553119158287154,1.504771669470312,-0.005319058296656909,-19.05894784426051,4.340032878107889
0.7,6.309573444801929e-5,0.0,0.0,0.0,0.0,0.0,248.36398620590407,0.0002735054528148535,0.0,-37.950671116142196,0.3454270041185467,1.5047907274422307,-0.005309105072389464,-19.058959305253882,4.338915475686827
0.7,7.943282347242822e-5,0.0,0.0,0.0,0.0,0.0,248.363986205816,0.0003443229648128494,0.0,-37.95066916161275,0.34530358920820475,1.5047938690153693,-0.005308833633758336,-19.05912143058144,4.337425027578018
0.7,0.0001,0.0,0.0,0.0,0.0,0.0,248.36398620567638,0.00043347693026712334,0.0,-37.9506722432226,0.34515455280727037,1.5048166616669825,-0.005336865770950716,-19.059045088971324,4.335515466912858
0.7,0.00012589254117941674,0.0,0.0,0.0,0.0,0.0,248.36398620545515,0.0005457151229396477,0.0,-37.950668150675455,0.3449312665438725,1.504762629324361,-0.005377306011688621,-19.058253469545022,4.332733752156555
0.7,0.00015848931924611142,0.0,0.0,0.0,0.0,0.0,248.36398620510448,0.0006870146358687776,0.0,-37.950667856266506,0.34467457827234405,1.5048107630941665,-0.005330455814901658,-19.0583775268634,4.32998435194436
0.7,0.00019952623149688788,0.0,0.0,0.0,0.0,0.0,248.36398620454872,0.0008649001833690747,0.0,-37.95066796632083,0.3443407025609137,1.5047710763637596,-0.005370346541454296,-19.0579750080503,4.326048134754575
0.7,0.00025118864315095795,0.0,0.0,0.0,0.0,0.0,248.3639862036679,0.001088844819507476,0.0,-37.95066898141832,0.3439498760648078,1.5048176393469959,-0.005348404144507324,-19.058135262790096,4.3213330428080665
0.7,0.00031622776601683794,0.0,0.0,0.0,0.0,0.0,248.3639862022719,0.0013707744127758271,0.0,-37.950669809962356,0.3434614763083265,1.5048176393469959,-0.0053621039337241605,-19.058604447987967,4.3154708109752615
0.7,0.00039810717055349735,0.0,0.0,0.0,0.0,0.0,248.36398620005932,0.001725702742075592,0.0,-37.95066782583325,0.34284065987139645,1.504808599201045,-0.00534221706055904,-19.059022191676622,4.30787512158372
0.7,0.0005011872336272725,0.0,0.0,0.0,0.0,0.0,248.36398619655273,0.002172531035191614,0.0,-37.95066630296037,0.3420094097157841,1.5047926828022646,-0.005282860042540971,-19.057904584465504,4.298043973987049
0.7,0.000630957344480193,0.0,0.0,0.0,0.0,0.0,248.3639861909951,0.0027350545280938076,0.0,-37.950665029944986,0.3410308766948721,1.5047767664034843,-0.005264881762034879,-19.058812514220307,4.286351691138164
0.7,0.0007943282347242813,0.0,0.0,0.0,0.0,0.0,248.3639861821868,0.0034432296480192944,0.0,-37.950665439468615,0.33975977670843155,1.5047524029653019,-0.005273024882459065,-19.05838334634604,4.271160343999243
0.7,0.001,0.0,0.0,0.0,0.0,0.0,248.3639861682267,0.00433476930245336,0.0,-37.95066147303646,0.33814829648465566,1.5047755801903762,-0.005321631212370503,-19.057849205502343,4.252067566664646
0.7,0.0012589254117941675,0.0,0.0,0.0,0.0,0.0,248.36398614610135,0.005457151228961763,0.0,-37.95066351154832,0.33618596320160987,1.5047909034826077,-0.00526502264687001,-19.059184447499888,4.228451631414209
0.7,0.001584893192461114,0.0,0.0,0.0,0.0,0.0,248.36398611103505,0.006870146357820405,0.0,-37.95065738131497,0.333644496498778,1.5047119145952514,-0.005218538631203806,-19.058261368290896,4.198040541797832
0.7,0.001995262314968879,0.0,0.0,0.0,0.0,0.0,248.36398605545872,0.008649001831960115,0.0,-37.9506581129753,0.3304777282086644,1.5047388265000166,-0.005172436229118338,-19.058734469642737,4.160167302988123
0.7,0.0025118864315095794,0.0,0.0,0.0,0.0,0.0,248.36398596737615,0.010888448191621696,0.0,-37.950651452205086,0.3264585997309361,1.504650797466713,-0.005095468418681248,-19.05806321252968,4.112028921501491
0.7,0.0031622776601683794,0.0,0.0,0.0,0.0,0.0,248.36398582777468,0.013707744120868502,0.0,-37.95067688373149,0.321426066462664,1.5046531698929222,-0.005031263673200614,-19.05792980685318,4.051839167606834
0.7,0.003981071705534973,0.0,0.0,0.0,0.0,0.0,248.3639856065213,0.01725702740700902,0.0,-37.950642189500826,0.31511386664135094,1.5047863346705626,-0.0049981307899718,-19.058715691828816,3.9765142619604523
0.7,0.005011872336272725,0.0,0.0,0.0,0.0,0.0,248.36398525585832,0.02172531032448747,0.0,-37.95063662121184,0.30711581132843846,1.504652720334036,-0.00490915592807406,-19.057746908270218,3.880661924103261
0.7,0.00630957344480193,0.0,0.0,0.0,0.0,0.0,248.36398470009496,0.027350545226210696,0.0,-37.95063053682625,0.29700266637552686,1.505278250808459,-0.0047838361762804205,-19.05683349955872,3.76145865551912
0.7,0.007943282347242814,0.0,0.0,0.0,0.0,0.0,248.36398381926935,0.03443229637099746,0.0,-37.95061904827628,0.28433428725876536,1.5053597556696872,-0.004657153099027811,-19.057579488858327,3.610056016932654
0.7,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,248.36398242325487,0.043347692806659975,0.0,-37.950628264337226,0.2683820355382339,1.5052108180409292,-0.004487951510566912,-19.05642773566785,3.4193888161719173
0.7,0.012589254117941675,0.0,0.0,0.0,0.0,0.0,248.363980210721,0.05457151185490259,0.0,-37.95061144982653,0.24837176019582946,1.5050693172788385,-0.004257024055265957,-19.056824856510417,3.1798896725753183
0.7,0.015848931924611134,0.0,0.0,0.0,0.0,0.0,248.36397670409116,0.06870146271083348,0.0,-37.950551170224145,0.22311577759640552,1.5048222678053769,-0.003930461320677425,-19.05552841157002,2.87751520583854
0.7,0.0199526231496888,0.0,0.0,0.0,0.0,0.0,248.36397114645743,0.08649001658896946,0.0,-37.95051359556787,0.1912776384173959,1.5054192506030368,-0.0035008381112762166,-19.057907607570364,2.4991725471872273
0.7,0.025118864315095794,0.0,0.0,0.0,0.0,0.0,248.36396233820167,0.10888447846315268,0.0,-37.95049513030279,0.15137029538979602,1.5051005055612308,-0.003083152119842558,-19.05771376631181,2.020908171924338
0.7,0.03162277660168379,0.0,0.0,0.0,0.0,0.0,248.36394837805733,0.13707743431891597,0.0,-37.9503966629557,0.10096098838811733,1.5050918960582642,-0.0024449439048683796,-19.05754700207669,1.419166073757999
0.7,0.039810717055349734,0.0,0.0,0.0,0.0,0.0,248.36392625272006,0.17257026032319386,0.0,-37.950316478887046,0.03736212058328673,1.505492720151949,-0.0017903783203011558,-19.058045931221674,0.6624300712430637
0.7,0.05011872336272722,0.0,0.0,0.0,0.0,0.0,248.363891186425,0.21725307581621076,0.0,-37.950181525117,-0.04282162916571303,1.5063367010144546,-0.000804479016627363,-19.062493639807688,-0.2901579917636835
0.7,0.06309573444801933,0.0,0.0,0.0,0.0,0.0,248.3638356100961,0.273505397534729,0.0,-37.95003033612697,-0.14397974861501295,1.5068994921651537,0.00031018094170909283,-19.062260926549257,-1.490113107960136
0.7,0.07943282347242814,0.0,0.0,0.0,0.0,0.0,248.3637475275592,0.34432285451450345,0.0,-37.94976505146629,-0.27118231137892224,1.507154084221142,0.0018751433225725478,-19.062938783811777,-3.0034969268322285
0.7,0.1,0.0,0.0,0.0,0.0,0.0,248.36360792616748,0.4334767101930036,0.0,-37.94935476042161,-0.43173368375423155,1.5078627310737893,0.003669443550490481,-19.066485686605226,-4.9091175062080525
0.7,0.12589254117941673,0.0,0.0,0.0,0.0,0.0,248.3633866729256,0.5457146838340892,0.0,-37.948813049146345,-0.6345723916025908,1.508920125037534,0.005988710816479337,-19.071277073075194,-7.309747615892872
0.7,0.15848931924611134,0.0,0.0,0.0,0.0,0.0,248.36303601030338,0.6870137597381275,0.0,-37.94796490247525,-0.8901497954787452,1.509778936462478,0.009015956460402208,-19.07485277041385,-10.33512033110787
0.7,0.19952623149688797,0.0,0.0,0.0,0.0,0.0,248.36248024783856,0.8648984352589979,0.0,-37.94664446284409,-1.2139137261492114,1.511242546786118,0.012671939348384953,-19.079783753849526,-14.147750984803022
0.7,0.251188643150958,0.0,0.0,0.0,0.0,0.0,248.36159942454063,1.088841331570554,0.0,-37.94469799438886,-1.6244854986825792,1.5136001892702957,0.017374643935069045,-19.08977099414252,-18.95441631328776
0.7,0.31622776601683794,0.0,0.0,0.0,0.0,0.0,248.3602034158249,1.3707674534306407,0.0,-37.941707704123274,-2.1444092846089937,1.5162227694621784,0.02344634094469278,-19.10028698583806,-25.015321709890838
0.7,0.39810717055349726,0.0,0.0,0.0,0.0,0.0,248.35799089647253,1.725688856368774,0.0,-37.93710240513475,-2.7948749385768856,1.5180482435832587,0.030919712480089956,-19.110826336264594,-32.6323225583654
0.7,0.5011872336272722,0.0,0.0,0.0,0.0,0.0,248.35448430307068,2.1725033296032006,0.0,-37.92995996320031,-3.5936908189775933,1.5169152286882372,0.04042471665569636,-19.112086054093645,-42.161382791232406
0.7,0.6309573444801932,0.0,0.0,0.0,0.0,0.0,248.34892676086423,2.7349992483010355,0.0,-37.91883661125875,-4.576364005717199,1.5135479577623094,0.05207783627416873,-19.102300129556646,-54.07159620595533
0.7,0.7943282347242815,0.0,0.0,0.0,0.0,0.0,248.34011873496797,3.4431193507231677,0.0,-37.90149440408723,-5.855832808821617,1.5145805608518685,0.06694877316534331,-19.113332682104094,-69.23161110719572
0.7,1.0,0.0,0.0,0.0,0.0,0.0,248.32615916797752,4.334549231651942,0.0,-37.874327157905455,-7.475234044265619,1.5166796944632104,0.08589176510049867,-19.128945971277926,-88.36498074468133
0.7,1.2589254117941673,0.0,0.0,0.0,0.0,0.0,248.3040352810423,5.456712133896743,0.0,-37.83168418417127,-9.543953409198116,1.521075818856584,0.10959274182162204,-19.15604768005863,-112.56021649633914
0.7,1.5848931924611136,0.0,0.0,0.0,0.0,0.0,248.26897262898467,6.869270260354143,0.0,-37.764644852209464,-12.225819386872816,1.5297383036140317,0.1397616814345639,-19.205997079433295,-143.2137839922777
0.7,1.9952623149688795,0.0,0.0,0.0,0.0,0.0,248.2134054506644,8.647253826817083,0.0,-37.659120375931295,-15.675301271752616,1.5413030613284633,0.1781474451773022,-19.27534483025843,-182.02667839169595
0.7,2.51188643150958,0.0,0.0,0.0,0.0,0.0,248.1253458983808,10.884960586524505,0.0,-37.49286734992386,-20.082452864849554,1.5529534876365005,0.22658074749507762,-19.33383772334429,-230.9808813715458
0.7,3.1622776601683795,0.0,0.0,0.0,0.0,0.0,247.98580223863507,13.700785824977027,0.0,-37.23084016516288,-25.81366810777783,1.5684056020332875,0.2880654301789889,-19.407382686252127,-293.03736989863705
0.7,3.9810717055349722,0.0,0.0,0.0,0.0,0.0,247.7646940022776,17.24314501821154,0.0,-36.81794402149099,-33.334213902905304,1.5881849409455526,0.3664793880296031,-19.496350601736058,-371.9309300536811
0.7,5.011872336272722,0.0,0.0,0.0,0.0,0.0,247.41439557468138,21.697615227863157,0.0,-36.168189221595604,-43.311675594625505,1.6119455129050486,0.4666885145247761,-19.58414623078421,-472.513665513462
0.7,6.309573444801933,0.0,0.0,0.0,0.0,0.0,246.85954775554382,27.29529860781351,0.0,-35.19494970894678,-56.73467163925676,1.637673267959121,0.5985897191454228,-19.65881582572966,-601.0700261098075
0.7,7.943282347242816,0.0,0.0,0.0,0.0,0.0,245.98102126724223,34.32210396356606,0.0,-34.38144188604242,-75.11763181133885,1.6584081578964778,0.7617872195706354,-19.53359849768482,-766.783462562723
0.7,10.0,0.0,0.0,0.0,0.0,0.0,244.59077918473974,43.127953602776024,0.0,-33.34841638681789,-100.52179510352886,1.6571557394691396,0.9753935197913393,-19.061252440739402,-980.03126572838
0.7,12.589254117941675,0.0,0.0,0.0,0.0,0.0,242.39273425020815,54.13346494424026,0.0,-31.859755306884274,-135.74735553461446,1.59664216760636,1.2464805485719808,-17.742965768378866,-1253.1579423928542
0.7,15.848931924611133,0.0,0.0,0.0,0.0,0.0,238.92245634504616,67.82867755021348,0.0,-29.854776084589243,-184.2520778849789,1.4015753642369937,1.5806530799369511,-14.659385551407608,-1598.6322667234197
0.7,19.952623149688797,0.0,0.0,0.0,0.0,0.0,233.45596520770414,84.75247461343272,0.0,-27.50525031890716,-249.6698999206688,0.9320082764354769,1.9696697009768513,-8.129614843476572,-2024.6441358110728
0.7,25.118864315095795,0.0,0.0,0.0,0.0,0.0,224.87597668871237,105.42990445058277,0.0,-25.636909292630875,-337.2899710480051,-0.035486464556102604,2.3897763189349917,4.556135005514212,-2537.5818105347307
0.9,0.0,0.0,0.0,0.0,0.0,0.0,319.32512512207035,0.0,0.0,-225.30505188028337,0.518804479948662,2.317427403306013,-0.008539290862586757,-31.650370182649073,6.457397221347895
0.9,1.0e-5,0.0,0.0,0.0,0.0,0.0,319.3251251220655,5.5732748177229597e-5,0.0,-225.30766884729724,0.51487603545894,2.340671737287863,-0.008612637104905119,-31.94151961656761,6.408089472904603
0.9,1.2589254117941661e-5,0.0,0.0,0.0,0.0,0.0,319.3251251220627,7.016337294943911e-5,0.0,-225.30766024611233,0.5148439684236412,2.3406843035804172,-0.008659234967527851,-31.941435614056232,6.407663094611819
0.9,1.584893192461114e-5,0.0,0.0,0.0,0.0,0.0,319.3251251220581,8.833045318324007e-5,0.0,-225.30766427265507,0.5147756980356195,2.3407055254454576,-0.008550689833805247,-31.941369040899033,6.407390966383623
0.9,1.9952623149688786e-5,0.0,0.0,0.0,0.0,0.0,319.32512512205096,0.00011120145214767498,0.0,-225.30770290386906,0.5147178426745018,2.3406764821402817,-0.008515582757879336,-31.941479726836192,6.406360343313272
0.9,2.5118864315095822e-5,0.0,0.0,0.0,0.0,0.0,319.32512512203965,0.00013999433393711963,0.0,-225.30766058204478,0.5146459471774891,2.3406843035804172,-0.008654586000968134,-31.941563414485234,6.405371511763614
0.9,3.1622776601683795e-5,0.0,0.0,0.0,0.0,0.0,319.3251251220217,0.00017624242450063504,0.0,-225.30766116375236,0.5145488967618198,2.3406567985691,-0.008595291312852638,-31.941668419401253,6.40424317427418
0.9,3.9810717055349695e-5,0.0,0.0,0.0,0.0,0.0,319.32512512199327,0.00022187606684005763,0.0,-225.30766755150793,0.5144106246234476,2.3408092623444503,-0.00862014410406342,-31.94125257463956,6.402823685928055
0.9,5.011872336272725e-5,0.0,0.0,0.0,0.0,0.0,319.3251251219482,0.00027932541881387694,0.0,-225.3076993406014,0.5142671801631629,2.3406827652865587,-0.008663550075767912,-31.941849501984763,6.400634135464898
0.9,6.309573444801929e-5,0.0,0.0,0.0,0.0,0.0,319.3251251218767,0.00035164986790481165,0.0,-225.3076662953283,0.5140750925630019,2.3406505154228228,-0.008627636019650442,-31.942120406806623,6.398313902189323
0.9,7.943282347242822e-5,0.0,0.0,0.0,0.0,0.0,319.32512512176345,0.00044270095475937787,0.0,-225.30766508360446,0.5138059751489797,2.3407605354680925,-0.008593202854977111,-31.941662700890078,6.3953042072676975
0.9,0.0001,0.0,0.0,0.0,0.0,0.0,319.325125121584,0.0005573274817720159,0.0,-225.3076703853714,0.5134776961885004,2.340726747310498,-0.008563519789769991,-31.942103349413976,6.391584557184849
0.9,0.00012589254117941674,0.0,0.0,0.0,0.0,0.0,319.3251251212995,0.000701633729493833,0.0,-225.3076602153435,0.5130485546780545,2.340608071692742,-0.008651070859601706,-31.941225819254694,6.386052689983168
0.9,0.00015848931924611142,0.0,0.0,0.0,0.0,0.0,319.32512512084867,0.0008833045318312856,0.0,-225.30766808106068,0.512530766826421,2.3407055254454576,-0.008594346887795812,-31.941023736237877,6.380140998195152
0.9,0.00019952623149688788,0.0,0.0,0.0,0.0,0.0,319.32512512013415,0.001112014521474525,0.0,-225.30766263306384,0.5118692344822645,2.3405805666814103,-0.008643614161398805,-31.94073182789785,6.371987551660086
0.9,0.00025118864315095795,0.0,0.0,0.0,0.0,0.0,319.32512511900165,0.0013999433393667552,0.0,-225.30766706649666,0.5110694210253843,2.3406567985691,-0.00864235644015876,-31.940867251979302,6.362346657768503
0.9,0.00031622776601683794,0.0,0.0,0.0,0.0,0.0,319.32512511720677,0.0017624242449974922,0.0,-225.3077017448047,0.5100530403853432,2.340716553444153,-0.008618292962489615,-31.941376555619456,6.350339433604517
0.9,0.00039810717055349735,0.0,0.0,0.0,0.0,0.0,319.32512511436204,0.002218760668382904,0.0,-225.30769997527096,0.5087908774118297,2.340695331579113,-0.008584219509652158,-31.942339825868803,6.335000132275544
0.9,0.0005011872336272725,0.0,0.0,0.0,0.0,0.0,319.32512510985356,0.002793254188103504,0.0,-225.30769758247044,0.5071585680043112,2.3407566247480247,-0.008542360780454228,-31.941935538387902,6.315533386433271
0.9,0.000630957344480193,0.0,0.0,0.0,0.0,0.0,319.325125102708,0.003516498678977753,0.0,-225.30769405825475,0.5051171819611058,2.340659170995309,-0.00845304646752787,-31.941609532819324,6.290573836398724
0.9,0.0007943282347242813,0.0,0.0,0.0,0.0,0.0,319.3251250913831,0.0044270095474533795,0.0,-225.30769454524966,0.5025248687477124,2.3406379491302687,-0.008447129485894767,-31.94118992555415,6.259558694777736
0.9,0.001,0.0,0.0,0.0,0.0,0.0,319.3251250734343,0.0055732748174400345,0.0,-225.3076887081661,0.4992957502165207,2.340546778523816,-0.008420533024776855,-31.94187089511534,6.22073634079078
0.9,0.0012589254117941675,0.0,0.0,0.0,0.0,0.0,319.3251250449875,0.007016337294379411,0.0,-225.30769184922974,0.4952315697401977,2.340794323625687,-0.008420608567975219,-31.941992965475333,6.171958476581539
0.9,0.001584893192461114,0.0,0.0,0.0,0.0,0.0,319.32512499990224,0.008833045317197665,0.0,-225.30769568271683,0.49008229376960655,2.34055934481637,-0.008321405914845759,-31.941052809538295,6.109581524523155
0.9,0.001995262314968879,0.0,0.0,0.0,0.0,0.0,319.32512492844694,0.01112014521252015,0.0,-225.30759930260376,0.48360960787278995,2.340661413450661,-0.008287549696834873,-31.941096736055236,6.0320929530507446
0.9,0.0025118864315095794,0.0,0.0,0.0,0.0,0.0,319.32512481519797,0.013999433389227897,0.0,-225.30764776258604,0.4754527678066876,2.340611148280445,-0.008182097482570594,-31.940621984456318,5.933989383107591
0.9,0.0031622776601683794,0.0,0.0,0.0,0.0,0.0,319.3251246357104,0.01762424244111665,0.0,-225.3075926722481,0.4652956929878961,2.3406354467332022,-0.0080034976219574,-31.943195304449464,5.811088050571163
0.9,0.003981071705534973,0.0,0.0,0.0,0.0,0.0,319.3251243512417,0.022187606666154457,0.0,-225.30763537134897,0.452389731934547,2.340659041024452,-0.007922833542853613,-31.94276628723186,5.655877936310328
0.9,0.005011872336272725,0.0,0.0,0.0,0.0,0.0,319.3251239003893,0.02793254184576961,0.0,-225.30762652194775,0.43612141410970484,2.3405505592730265,-0.007776400539190043,-31.940929756271228,5.459964633841331
0.9,0.00630957344480193,0.0,0.0,0.0,0.0,0.0,319.3251231858364,0.03516498671941375,0.0,-225.3075251261908,0.4157310262984248,2.3405865898859872,-0.007587642259078375,-31.942042062342548,5.214260122745006
0.9,0.007943282347242814,0.0,0.0,0.0,0.0,0.0,319.3251220533464,0.04427009533413961,0.0,-225.30760959763361,0.38997370381234,2.3406887884911214,-0.007259839585603611,-31.94240501520394,4.904457401694107
0.9,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,319.3251202584706,0.05573274789427712,0.0,-225.30758123262677,0.3575462538506172,2.3403256443592113,-0.006826084382332009,-31.939735459118143,4.513420775890445
0.9,0.012589254117941675,0.0,0.0,0.0,0.0,0.0,319.3251174137842,0.07016337238487477,0.0,-225.3075813173619,0.31683204697768175,2.340129902721401,-0.006342692179199139,-31.940813932695352,4.0225156985491655
0.9,0.015848931924611134,0.0,0.0,0.0,0.0,0.0,319.32511290526014,0.08833045205678591,0.0,-225.30748179062454,0.26552496800208353,2.339593777110565,-0.005746918225534969,-31.93882366855604,3.402884581949846
0.9,0.0199526231496888,0.0,0.0,0.0,0.0,0.0,319.32510575973106,0.1112014499001036,0.0,-225.30735090049743,0.20129432324285393,2.339780603234189,-0.004799912556136876,-31.94655004817874,2.6266761181882865
0.9,0.025118864315095794,0.0,0.0,0.0,0.0,0.0,319.3250944348308,0.13999432945262488,0.0,-225.30735821422522,0.11934572878161868,2.341209195558065,-0.004060291534565996,-31.943510984810747,1.6477391194790112
0.9,0.03162277660168379,0.0,0.0,0.0,0.0,0.0,319.3250764860737,0.17624241555289202,0.0,-225.30725542749929,0.01681844412356459,2.341315044941581,-0.002855111823350992,-31.94250213310365,0.4151451011867605
0.9,0.039810717055349734,0.0,0.0,0.0,0.0,0.0,319.32504803921154,0.2218760489869636,0.0,-225.3070638482846,-0.11235981591455825,2.3418844388265825,-0.0014634730493939818,-31.946014020478696,-1.1364835236919564
0.9,0.05011872336272722,0.0,0.0,0.0,0.0,0.0,319.32500295397506,0.279325383192271,0.0,-225.3068182552611,-0.2748298831882936,2.341645863546148,0.0006098973011949838,-31.94475677858013,-3.0928921357435524
0.9,0.06309573444801933,0.0,0.0,0.0,0.0,0.0,319.32493149869504,0.35164979683036596,0.0,-225.30646382347865,-0.4801643108255644,2.342773753288327,0.0028608144001136537,-31.945601739097967,-5.552310582749985
0.9,0.07943282347242814,0.0,0.0,0.0,0.0,0.0,319.32481824971904,0.4427008129472188,0.0,-225.3058330862384,-0.7389162514553124,2.3438156614962935,0.005823603555830559,-31.949085774223533,-8.652529154743217
0.9,0.1,0.0,0.0,0.0,0.0,0.0,319.3246387622154,0.5573271988195762,0.0,-225.30504389898203,-1.0642803831563845,2.344337086973667,0.009522621364230766,-31.95220103215441,-12.558902908903
0.9,0.12589254117941673,0.0,0.0,0.0,0.0,0.0,319.32435429376153,0.7016331649295433,0.0,-225.30391478376112,-1.475143666739626,2.3458584968123404,0.014115042429116542,-31.960196810519367,-17.477929421020246
0.9,0.15848931924611134,0.0,0.0,0.0,0.0,0.0,319.3239034418187,0.8833034053775926,0.0,-225.30203446827483,-1.9940210563552243,2.3478757553234857,0.02027889188690324,-31.969658193234935,-23.675946599273814
0.9,0.19952623149688797,0.0,0.0,0.0,0.0,0.0,319.3231888900782,1.112012273904426,0.0,-225.29916779484233,-2.6502678038897334,2.3504797731718554,0.02761492121178577,-31.979098676274408,-31.48766157487019
0.9,0.251188643150958,0.0,0.0,0.0,0.0,0.0,319.3220564029808,1.3999388548764269,0.0,-225.29472238986102,-3.4801918245789056,2.353813004544591,0.037119715825891575,-31.99152975076508,-41.33180888731832
0.9,0.31622776601683794,0.0,0.0,0.0,0.0,0.0,319.3202615346321,1.762415297267967,0.0,-225.28783064920978,-4.520151568545991,2.356077354175895,0.049140331431765105,-32.00605745767241,-53.713730449961005
0.9,0.39810717055349726,0.0,0.0,0.0,0.0,0.0,319.31741686689327,2.2187428153312814,0.0,-225.27698104348286,-5.8102447485796915,2.354535829973287,0.0644352423725536,-32.00590792834376,-69.24357367676713
0.9,0.5011872336272722,0.0,0.0,0.0,0.0,0.0,319.31290838966237,2.793218566632687,0.0,-225.2601339589083,-7.4084893011068225,2.3506246943735363,0.08312701477633055,-32.00194182944865,-88.70874475265079
0.9,0.6309573444801932,0.0,0.0,0.0,0.0,0.0,319.30576297825405,3.516427604958475,0.0,-225.23376472265306,-9.467747775440298,2.3524468550043736,0.10715074051468321,-32.02125827743346,-113.40567767799982
0.9,0.7943282347242815,0.0,0.0,0.0,0.0,0.0,319.29443837353034,4.426867736644073,0.0,-225.19231513821597,-12.073050265246035,2.356176418855341,0.1371206105022651,-32.04708125152511,-144.5759700177346
0.9,1.0,0.0,0.0,0.0,0.0,0.0,319.2764903588283,5.572991869266783,0.0,-225.12714129527166,-15.39213914620066,2.3625096899708353,0.17509503763474754,-32.08802021312552,-184.06130643932426
0.9,1.2589254117941673,0.0,0.0,0.0,0.0,0.0,319.2480453613402,7.015772743581527,0.0,-225.02462381574145,-19.698975142367367,2.355983362095344,0.22377337959507315,-31.92614005112076,-234.56409937365592
0.9,1.5848931924611136,0.0,0.0,0.0,0.0,0.0,319.2029648086946,8.831918906169614,0.0,-224.87020962473102,-26.541827739035707,2.576358523711562,0.30552518669352935,-34.573985719314024,-315.169209583291
