liquidfuel,mass,lx11,lx12,lx13,lx21,lx22,lx23,lx31,lx32,lx33,ex,ey,ez
3265.6923828125,46374.40625,1.6016935e6,-259.5304260253906,-1.036740779876709,-259.5304260253906,19190.7734375,180.09042358398438,-1.036740779876709,180.09007263183594,1.601696375e6,-0.0008711236908256481,-8.654809765735799,0.0006690543581444261
3265.10986328125,46367.9296875,1.60149925e6,-259.00762939453125,-1.0366588830947876,-259.00762939453125,19188.029296875,180.0275421142578,-1.0366663932800293,180.02748107910156,1.60150225e6,-0.0008705774666548649,-8.654710679047675,0.0006690594732305238
3261.03076171875,46322.609375,1.600138375e6,-259.0528869628906,-1.036606788635254,-259.0528259277344,19168.95703125,180.06134033203125,-1.036606788635254,180.06134033203125,1.6001415e6,-0.0008705395666241955,-8.654005529766486,0.0006684770168483012
3257.53466796875,46283.76171875,1.598972125e6,-258.6044616699219,-1.0368674993515015,-258.6044006347656,19152.591796875,179.7730255126953,-1.036830186843872,179.7730255126953,1.598975125e6,-0.0008706113671204108,-8.653400321061115,0.0006686162316695832
3254.03857421875,46244.9140625,1.597804875e6,-258.7846984863281,-1.036718487739563,-258.7846984863281,19136.32421875,179.98414611816406,-1.036696195602417,179.98414611816406,1.597807875e6,-0.0008712025832622317,-8.652794473560975,0.0006693472440454651
3250.54248046875,46206.07421875,1.59663875e6,-258.26019287109375,-1.0367705821990967,-258.26019287109375,19120.123046875,179.57252502441406,-1.036807894706726,179.57252502441406,1.59664175e6,-0.0008681302380812994,-8.652187967921623,0.0006686955559903202
3247.046142578125,46167.2265625,1.59547175e6,-258.4391174316406,-1.0365769863128662,-258.4391784667969,19103.759765625,179.96221923828125,-1.036614179611206,179.962158203125,1.59547475e6,-0.0008713429592077659,-8.651579401948919,0.0006697305962732811
3243.550048828125,46128.3828125,1.594305875e6,-257.6997375488281,-1.0368674993515015,-257.6997985839844,19087.4609375,178.95770263671875,-1.0368824005126953,178.95782470703125,1.594308875e6,-0.0008697299529236702,-8.650970179628525,0.0006646774308505105
3240.053955078125,46089.53515625,1.59313925e6,-258.2714538574219,-1.0363757610321045,-258.2714538574219,19071.259765625,179.62371826171875,-1.03639817237854,179.623779296875,1.59314225e6,-0.0008730127402554189,-8.65036012878998,0.0006693058334448707
3236.557861328125,46050.6875,1.59197275e6,-257.81195068359375,-1.0363385677337646,-257.81195068359375,19054.8359375,179.71270751953125,-1.0363385677337646,179.7126007080078,1.591975875e6,-0.0008726020977114501,-8.64974929652723,0.0006696083120596233
3233.0615234375,46011.84375,1.59080625e6,-257.9440002441406,-1.0362937450408936,-257.9439392089844,19038.5390625,179.31431579589844,-1.0362937450408936,179.31443786621094,1.59080925e6,-0.0008737369545199769,-8.649138284916631,0.0006692982331135966
3229.5654296875,45972.99609375,1.5896395e6,-258.3658142089844,-1.0362565517425537,-258.3657531738281,19022.154296875,179.37844848632812,-1.0362714529037476,179.37844848632812,1.5896425e6,-0.0008762799403525534,-8.648524695711473,0.0006688509243806748
3226.0693359375,45934.1484375,1.588472625e6,-257.8121337890625,-1.036316156387329,-257.8121337890625,19005.884765625,179.09181213378906,-1.036308765411377,179.09193420410156,1.58847575e6,-0.0008747288453561097,-8.647910517435026,0.0006673813665872344
3222.5732421875,45895.3046875,1.5873055e6,-257.9230651855469,-1.0359809398651123,-257.9230651855469,18989.615234375,179.11195373535156,-1.0359809398651123,179.11195373535156,1.58730875e6,-0.0008760311821367495,-8.64729413437319,0.000669020602657458
3219.076904296875,45856.453125,1.586138875e6,-258.31390380859375,-1.0357723236083984,-258.31390380859375,18973.345703125,179.28236389160156,-1.0357797145843506,179.2824249267578,1.586141875e6,-0.0008771336746802305,-8.646678265360654,0.0006688462592402411
3215.580810546875,45817.60546875,1.58497225e6,-257.55841064453125,-1.0359734296798706,-257.5584716796875,18956.962890625,179.6795196533203,-1.0359809398651123,179.67945861816406,1.58497525e6,-0.0008753378521229038,-8.646061877293764,0.0006712318758207436
3213.25,45791.7109375,1.584194125e6,-257.280517578125,-1.035965919494629,-257.28045654296875,18946.037109375,179.2637176513672,-1.0359511375427246,179.2637176513672,1.584197125e6,-0.0008759102735940161,-8.645649125641876,0.0006706051352956474
3209.171142578125,45746.38671875,1.58283275e6,-256.93267822265625,-1.0356976985931396,-256.9327392578125,18927.138671875,179.87298583984375,-1.0356976985931396,179.87298583984375,1.582835875e6,-0.0008747790942900124,-8.644926189362172,0.0006728907841484846
3205.09228515625,45701.06640625,1.581471375e6,-257.3868713378906,-1.0358915328979492,-257.3868713378906,18907.943359375,179.1415252685547,-1.0358989238739014,179.1414031982422,1.581474375e6,-0.0008774131452202738,-8.644203273063486,0.000670320295658132
3202.178955078125,45668.69921875,1.580498875e6,-257.162109375,-1.0358915328979492,-257.1622619628906,18894.45703125,179.5325927734375,-1.0358915328979492,179.53253173828125,1.580502e6,-0.0008763144134116274,-8.643685898639806,0.0006729999694941834
3198.10009765625,45623.37890625,1.5791375e6,-256.73223876953125,-1.0358319282531738,-256.7322998046875,18875.412109375,179.1499786376953,-1.0358617305755615,179.15016174316406,1.5791405e6,-0.0008769627169415983,-8.642958061351145,0.0006708244384316421
3194.60400390625,45584.53125,1.577969875e6,-257.0828857421875,-1.035325288772583,-257.08282470703125,18859.111328125,179.3003692626953,-1.0353326797485352,179.3003692626953,1.577973e6,-0.0008776477572007835,-8.642335915469287,0.0006713679782702035
3191.107421875,45545.6875,1.57680375e6,-256.8882141113281,-1.0355041027069092,-256.8882141113281,18842.845703125,179.30609130859375,-1.0355114936828613,179.30621337890625,1.57680675e6,-0.0008782856705167319,-8.641711147006971,0.0006730753917545615
3187.611328125,45506.83984375,1.5756365e6,-256.4526062011719,-1.0355561971664429,-256.45257568359375,18826.42578125,179.2809295654297,-1.0355486869812012,179.2810516357422,1.57563925e6,-0.0008774037319483341,-8.641085441351228,0.0006722241405204971
3183.53271484375,45461.515625,1.57427425e6,-256.57940673828125,-1.035347580909729,-256.579345703125,18807.474609375,179.5655517578125,-1.0353624820709229,179.56561279296875,1.57427725e6,-0.0008794585070210914,-8.640352999871213,0.000674398313965232
3180.036376953125,45422.671875,1.57310725e6,-256.71875,-1.0351910591125488,-256.71875,18791.021484375,178.90310668945312,-1.0351985692977905,178.90298461914062,1.57311025e6,-0.0008799616901082885,-8.63972579372015,0.0006715338349674894
3176.540283203125,45383.82421875,1.571939875e6,-256.0763244628906,-1.0356158018112183,-256.0760498046875,18774.81640625,178.66700744628906,-1.0355859994888306,178.66688537597656,1.57194275e6,-0.0008798725256546902,-8.63909556259613,0.000670749967339724
3173.044189453125,45344.9765625,1.5707725e6,-256.8042907714844,-1.0350420475006104,-256.8044128417969,18758.548828125,178.60662841796875,-1.035071849822998,178.60662841796875,1.5707755e6,-0.0008833170628035347,-8.638466180938597,0.0006695691671146191
3169.548095703125,45306.1328125,1.569605125e6,-256.479736328125,-1.0351091623306274,-256.47967529296875,18742.2265625,178.9239044189453,-1.0351091623306274,178.92384338378906,1.56960825e6,-0.0008821797757745387,-8.63783340542988,0.0006718084866403386
3166.0517578125,45267.28515625,1.568437875e6,-255.69564819335938,-1.0351464748382568,-255.69569396972656,18725.984375,179.29702758789062,-1.035153865814209,179.29696655273438,1.568440875e6,-0.0008798412221837637,-8.637201969916282,0.0006739585159659875
3162.5556640625,45228.4375,1.567270375e6,-256.4908142089844,-1.035153865814209,-256.49072265625,18709.564453125,178.41636657714844,-1.035153865814209,178.4163055419922,1.5672735e6,-0.0008837254495670521,-8.636568628725875,0.0006710180069483609
3159.0595703125,45189.59375,1.566103875e6,-255.75643920898438,-1.0349676609039307,-255.75650024414062,18693.26953125,178.96949768066406,-1.0349526405334473,178.9694366455078,1.566106875e6,-0.000882591151998291,-8.635934241172246,0.0006727236723658228
3155.5634765625,45150.74609375,1.56493575e6,-256.1116943359375,-1.0348186492919922,-256.1116943359375,18676.94140625,178.76058959960938,-1.0348111391067505,178.76058959960938,1.56493875e6,-0.0008840307770849876,-8.635298612049949,0.0006723904286097954
3152.06689453125,45111.8984375,1.5637685e6,-255.58740234375,-1.0345876216888428,-255.58740234375,18660.734375,178.97528076171875,-1.034595012664795,178.97515869140625,1.5637715e6,-0.000882594980321727,-8.634660684504228,0.0006738424086331803
3148.57080078125,45073.0546875,1.562601e6,-255.43373107910156,-1.034468412399292,-255.43373107910156,18644.345703125,179.16738891601562,-1.0344833135604858,179.16738891601562,1.562603875e6,-0.000882317262253629,-8.634023273397244,0.0006744879924896231
3145.07470703125,45034.20703125,1.561433e6,-256.08074951171875,-1.0346174240112305,-256.08056640625,18628.076171875,178.88247680664062,-1.0345802307128906,178.88241577148438,1.561435875e6,-0.0008857507603146075,-8.633384427929883,0.0006740504934261253
3142.1611328125,45001.8359375,1.560460125e6,-255.9906768798828,-1.034684419631958,-255.9906768798828,18614.498046875,178.44187927246094,-1.0346919298171997,178.44200134277344,1.560463125e6,-0.000886730047800377,-8.632851291722636,0.0006725595741443637
3138.6650390625,44962.9921875,1.559292375e6,-255.26124572753906,-1.0347068309783936,-255.26112365722656,18598.138671875,178.8232879638672,-1.0346919298171997,178.8231658935547,1.55929525e6,-0.0008840432277343879,-8.632210612935937,0.0006738723137107439
3135.168701171875,44924.14453125,1.558124375e6,-255.5491943359375,-1.034341812133789,-255.54925537109375,18581.869140625,179.24887084960938,-1.0343343019485474,179.24899291992188,1.558127375e6,-0.0008852274119259818,-8.631569480894091,0.000675385192484345
3131.672607421875,44885.296875,1.55695675e6,-255.47909545898438,-1.0342226028442383,-255.47921752929688,18565.509765625,178.53689575195312,-1.0342001914978027,178.53695678710938,1.55695975e6,-0.0008856494482110122,-8.630925507681006,0.0006741342041526287
3128.176513671875,44846.44921875,1.55578925e6,-255.2140350341797,-1.0343492031097412,-255.2140350341797,18549.181640625,178.7753143310547,-1.034364104270935,178.77537536621094,1.55579225e6,-0.0008866705826084953,-8.630280231375039,0.0006754196085875588
3124.680419921875,44807.60546875,1.5546215e6,-254.50741577148438,-1.0343194007873535,-254.50772094726562,18532.853515625,178.60025024414062,-1.0342895984649658,178.60031127929688,1.5546245e6,-0.0008841893708790849,-8.629635834668886,0.0006745706006839429
3121.18408203125,44768.75390625,1.553454375e6,-254.55087280273438,-1.034364104270935,-254.55099487304688,18516.5859375,178.30198669433594,-1.0343194007873535,178.30186462402344,1.5534575e6,-0.0008851259070663531,-8.628989404708008,0.0006743619285743234
3117.10546875,44723.4375,1.552091125e6,-255.0588836669922,-1.0345354080200195,-255.0588836669922,18497.54296875,178.57395935058594,-1.0345280170440674,178.57420349121094,1.552094375e6,-0.0008896189057150394,-8.628232762462758,0.0006751837641784421
3113.609375,44684.58984375,1.550923125e6,-248.64065551757812,-1.5763342380523682,-248.64065551757812,18482.310546875,185.6747283935547,-1.5763640403747559,185.67478942871094,1.55092575e6,-0.0008751474532493475,-8.627581866761542,0.0006918002837864867
3110.11279296875,44645.7421875,1.5497545e6,-251.9372100830078,-1.9658877849578857,-251.9372100830078,18466.931640625,180.65089416503906,-1.9659101963043213,180.6508331298828,1.54975725e6,-0.0008818259570437803,-8.626929739358665,0.0006803360878267148
3106.61669921875,44606.8984375,1.5485865e6,-255.6959991455078,-2.167992353439331,-255.6958770751953,18450.84375,176.75625610351562,-2.167954921722412,176.75625610351562,1.548589375e6,-0.0008886743023586163,-8.626277665505565,0.000673327076570536
3103.12060546875,44568.05078125,1.547415e6,-250.11419677734375,-1.8026008605957031,-250.11444091796875,18433.77734375,184.32247924804688,-1.8025710582733154,184.32247924804688,1.547417875e6,-0.0008773685057903435,-8.625616098088667,0.0006936629504972168
3099.62451171875,44529.203125,1.546246375e6,-253.26275634765625,-1.5005245208740234,-253.2626953125,18416.935546875,180.01531982421875,-1.5005022287368774,180.0152587890625,1.546248625e6,-0.0008856872510145664,-8.624959305537887,0.0006822211397423047
3096.128173828125,44490.359375,1.545077875e6,-255.5802459716797,-1.2541264295578003,-255.58006286621094,18400.08984375,176.93423461914062,-1.2541264295578003,176.93423461914062,1.545080375e6,-0.0008914275879421396,-8.624302576393868,0.0006743447011186739
3092.632080078125,44451.51171875,1.54391025e6,-259.7561950683594,-0.6528124213218689,-259.7564392089844,18382.55859375,171.12522888183594,-0.6528124213218689,171.1252899169922,1.543912875e6,-0.0009035424807422032,-8.623649010643463,0.0006575139125371277
3089.135986328125,44412.66796875,1.54274175e6,-255.5752410888672,0.010013580322265625,-255.5752410888672,18364.90625,175.88352966308594,0.010006129741668701,175.8835906982422,1.54274475e6,-0.0008988979919628548,-8.622993115528661,0.0006697696600915307
3085.639892578125,44373.8203125,1.541574e6,-250.12403869628906,0.3614872694015503,-250.12403869628906,18348.017578125,183.06863403320312,0.36147981882095337,183.06851196289062,1.541577e6,-0.0008919419277857443,-8.62233624413868,0.0006879883790170439
3082.1435546875,44334.9765625,1.54040675e6,-253.89230346679688,0.49417465925216675,-253.89230346679688,18331.33984375,178.48890686035156,0.4941895604133606,178.4888458251953,1.540409375e6,-0.0009045826125984036,-8.621681445147033,0.000675585161264463
3078.6474609375,44296.12890625,1.5392395e6,-256.6236267089844,0.4852786660194397,-256.6237487792969,18315.0859375,174.97372436523438,0.48526376485824585,174.97360229492188,1.53924225e6,-0.0009113119323043151,-8.621024139192258,0.0006664959994087047
3075.1513671875,44257.27734375,1.538071125e6,-255.61935424804688,0.4603341221809387,-255.61935424804688,18298.755859375,175.71157836914062,0.4603341221809387,175.71145629882812,1.53807375e6,-0.0009118785312098865,-8.620363715066947,0.0006689365168674778
3071.6552734375,44218.43359375,1.536903375e6,-254.7969207763672,0.4504546523094177,-254.79685974121094,18282.658203125,176.1543731689453,0.4504397511482239,176.1543731689453,1.536905875e6,-0.0009110142698558477,-8.619699955933974,0.0006702667689335411
3068.158935546875,44179.5859375,1.53573425e6,-255.10501098632812,0.44405460357666016,-255.10501098632812,18266.189453125,175.07666015625,0.444069504737854,175.07666015625,1.535737125e6,-0.0009109794388439951,-8.61903648844806,0.0006661697383793415
3064.662841796875,44140.73828125,1.534565875e6,-255.00775146484375,0.4490390419960022,-255.00791931152344,18250.041015625,175.3770751953125,0.44902414083480835,175.37689208984375,1.534568875e6,-0.0009105857101392445,-8.61837016603188,0.0006692087819463594
3061.166748046875,44101.8984375,1.53339725e6,-255.22816467285156,0.47103315591812134,-255.22804260253906,18233.57421875,175.5631561279297,0.4710257053375244,175.56297302246094,1.5334e6,-0.0009106378006800142,-8.61770143460283,0.0006683450712477376
3057.670654296875,44063.046875,1.532227625e6,-255.03033447265625,0.5070939660072327,-255.03033447265625,18217.140625,175.8021697998047,0.5071014165878296,175.80210876464844,1.532230375e6,-0.0009097240660391748,-8.617031561102591,0.000670627260192732
3054.17431640625,44024.203125,1.53105875e6,-255.21534729003906,0.5501881241798401,-255.21534729003906,18200.78125,175.47125244140625,0.5501806735992432,175.4710693359375,1.53106125e6,-0.000910249193537993,-8.616361392413447,0.0006671720096435574
3050.67822265625,43985.359375,1.529889875e6,-254.54039001464844,0.5959346890449524,-254.54055786132812,18184.392578125,175.64100646972656,0.5959421396255493,175.64100646972656,1.529892625e6,-0.0009080772064935516,-8.61568935141965,0.0006685664852736292
3047.18212890625,43946.5078125,1.528725875e6,-262.8935546875,-0.5527734756469727,-262.8935546875,18170.44140625,165.72421264648438,-0.5527883768081665,165.72421264648438,1.528728625e6,-0.0009227607834878526,-8.615033824830734,0.0006447682850088884
3043.68603515625,43907.6640625,1.527558375e6,-249.5110626220703,-0.874347984790802,-249.51112365722656,18154.720703125,183.12281799316406,-0.8743554353713989,183.12281799316406,1.527560625e6,-0.0008936199072513418,-8.61436522998453,0.0006898801844264779
3040.189453125,43868.81640625,1.52639075e6,-246.90687561035156,-0.9582340717315674,-246.9069366455078,18138.79296875,186.88548278808594,-0.9582489728927612,186.88558959960938,1.526392e6,-0.0008878714646654018,-8.613693933240098,0.0006999949223587872
3036.693359375,43829.96875,1.525222875e6,-252.69276428222656,-1.012161374092102,-252.69276428222656,18122.53125,177.9344024658203,-1.0121538639068604,177.9344024658203,1.52522375e6,-0.0009006948873064857,-8.613022526945755,0.0006785306102013939
3033.197265625,43791.125,1.524054e6,-254.69410705566406,-1.031339168548584,-254.69410705566406,18106.388671875,176.7671661376953,-1.0313167572021484,176.7671661376953,1.524054375e6,-0.0009053393003846111,-8.612345466102724,0.0006776704084574335
3029.701171875,43752.28125,1.522885e6,-252.7923583984375,-1.0320618152618408,-252.79229736328125,18090.015625,180.4276123046875,-1.0320991277694702,180.427490234375,1.522885125e6,-0.0009023033026220872,-8.611666140174046,0.0006884028892568091
3026.204833984375,43713.4296875,1.521716125e6,-252.48020935058594,-1.0325238704681396,-252.4801483154297,18073.814453125,179.8828887939453,-1.0325312614440918,179.88282775878906,1.521716e6,-0.0009011606099340597,-8.61098776793153,0.000684906941140536
3022.708740234375,43674.5859375,1.520547e6,-252.75045776367188,-1.0333359241485596,-252.75045776367188,18057.599609375,179.51834106445312,-1.0333657264709473,179.51852416992188,1.520546625e6,-0.0009001823297225542,-8.61030737059016,0.0006860186686166274
3019.212646484375,43635.73828125,1.519377875e6,-252.53599548339844,-1.0311827659606934,-252.53599548339844,18041.171875,179.21775817871094,-1.0311827659606934,179.21775817871094,1.5193775e6,-0.0009001540091819749,-8.609625755677623,0.0006837224308222194
3015.716552734375,43596.89453125,1.518208875e6,-252.16775512695312,-1.0266005992889404,-252.16781616210938,18024.990234375,179.35984802246094,-1.0265932083129883,179.35984802246094,1.51820825e6,-0.0009002435058409475,-8.608943333167472,0.0006847937586852947
3011.6376953125,43551.57421875,1.51684475e6,-252.07369995117188,-1.0218024253845215,-252.07369995117188,18005.8671875,179.3851318359375,-1.021824836730957,179.3851318359375,1.516844e6,-0.0008997773984864565,-8.608145981064338,0.0006834824427516123
3008.1416015625,43512.7265625,1.51567625e6,-251.49942016601562,-1.0183229446411133,-251.49948120117188,17989.671875,179.64088439941406,-1.0183155536651611,179.6409454345703,1.5156755e6,-0.0008988078990457282,-8.607462593059381,0.000685957942747395
3004.64501953125,43473.87890625,1.514506625e6,-251.97314453125,-1.0152459144592285,-251.97314453125,17973.3203125,179.0026397705078,-1.0152608156204224,179.00245666503906,1.514506e6,-0.0009017673116646918,-8.606776800368467,0.0006837819163969736
3001.14892578125,43435.03125,1.513337375e6,-251.83255004882812,-1.0135769844055176,-251.83255004882812,17956.927734375,179.041748046875,-1.0135769844055176,179.04168701171875,1.513337e6,-0.0009036327744409434,-8.606091310289141,0.0006841193590375397
2997.65283203125,43396.1875,1.512169125e6,-251.41197204589844,-1.0133236646652222,-251.4117431640625,17940.783203125,179.2557830810547,-1.0133087635040283,179.2557830810547,1.51216875e6,-0.0009031637369476542,-8.605404147426604,0.0006849745833823473
2994.15673828125,43357.34375,1.510999625e6,-253.46690368652344,-1.0510609149932861,-253.46690368652344,17924.33203125,177.23143005371094,-1.0510907173156738,177.23143005371094,1.510999625e6,-0.0009097305340457496,-8.6047146078003,0.0006820121552501418
2990.660400390625,43318.4921875,1.509829e6,-254.8819122314453,-1.0892078876495361,-254.88186645507812,17907.826171875,171.83834838867188,-1.0892376899719238,171.83828735351562,1.509830625e6,-0.0009139484071916115,-8.604025062701655,0.0006685667217258551
2987.164306640625,43279.64453125,1.50865975e6,-250.72860717773438,-1.0483264923095703,-250.72860717773438,17891.380859375,178.4570770263672,-1.0483338832855225,178.4569549560547,1.50866225e6,-0.0009091957552191943,-8.603335051910822,0.0006848146779305647
2983.668212890625,43240.8046875,1.507490375e6,-249.86517333984375,-1.0302811861038208,-249.865234375,17875.12109375,178.6878662109375,-1.0302811861038208,178.68792724609375,1.507493e6,-0.0009081920433127166,-8.602641855938051,0.0006851782086735175
2980.172119140625,43201.95703125,1.5063215e6,-251.208251953125,-1.0221749544143677,-251.208251953125,17858.775390625,175.8976593017578,-1.022167444229126,175.8977813720703,1.50632425e6,-0.0009114949581068288,-8.601948933745035,0.000676027654303038
2976.67578125,43163.109375,1.505151625e6,-252.14498901367188,-1.019679069519043,-252.14517211914062,17842.380859375,174.94100952148438,-1.0196715593338013,174.9411163330078,1.505154375e6,-0.0009153048906425099,-8.601252570227196,0.0006738461053912431
2973.1796875,43124.26171875,1.503981375e6,-251.8826141357422,-1.0233149528503418,-251.88267517089844,17826.119140625,175.52613830566406,-1.0233149528503418,175.52613830566406,1.50398425e6,-0.0009140414518693518,-8.600553878997996,0.0006750470914213547
2969.68359375,43085.4140625,1.5028115e6,-251.00904846191406,-1.027740478515625,-251.00904846191406,17809.830078125,176.29986572265625,-1.0277330875396729,176.29974365234375,1.50281425e6,-0.0009096204439069666,-8.599854377418431,0.0006786852823108674
2966.1875,43046.5703125,1.501641125e6,-251.93017578125,-1.0326206684112549,-251.93017578125,17793.509765625,176.1188507080078,-1.0325982570648193,176.1188507080078,1.501644125e6,-0.0009126703780371059,-8.599152997490602,0.0006790898420061947
2962.69091796875,43007.7265625,1.500471125e6,-250.79405212402344,-1.0363906621932983,-250.7939910888672,17777.193359375,175.9256134033203,-1.0363906621932983,175.9254913330078,1.500474e6,-0.0009063657208061571,-8.598449891426728,0.0006776663083437051
2959.19482421875,42968.87890625,1.499301e6,-250.92481994628906,-1.0389089584350586,-250.92481994628906,17760.958984375,176.80580139160156,-1.0389089584350586,176.8057403564453,1.49930425e6,-0.0009080407405255286,-8.597746638990484,0.000681732614723457
2955.69873046875,42930.02734375,1.498131625e6,-250.54168701171875,-1.0397136211395264,-250.5418701171875,17744.5703125,177.040283203125,-1.0397210121154785,177.0404052734375,1.498134375e6,-0.0009070048974129108,-8.59704318833963,0.0006827624269609978
2952.20263671875,42891.1875,1.496961625e6,-250.1606903076172,-1.0389611721038818,-250.16087341308594,17728.2109375,176.9021759033203,-1.0389461517333984,176.90235900878906,1.4969645e6,-0.0009061155182426006,-8.596338943051755,0.0006819351809328883
2948.706298828125,42852.3359375,1.4957915e6,-249.7345733642578,-1.0375678539276123,-249.73463439941406,17712.005859375,177.2749481201172,-1.0375827550888062,177.2749481201172,1.49579425e6,-0.0009066950382408123,-8.595632321539613,0.0006832396231362808
2945.210205078125,42813.4921875,1.49462225e6,-250.01788330078125,-1.0352283716201782,-250.01788330078125,17695.67578125,177.3522491455078,-1.035243272781372,177.3523712158203,1.494625e6,-0.000910059049102685,-8.594926144442702,0.0006841982928033757
2941.714111328125,42774.6484375,1.493452625e6,-249.84515380859375,-1.0327174663543701,-249.84515380859375,17679.37109375,176.97882080078125,-1.0327324867248535,176.97894287109375,1.493455375e6,-0.0009103803982464242,-8.594219579136869,0.0006830131383927657
2938.218017578125,42735.796875,1.49228275e6,-250.0557861328125,-1.0304301977157593,-250.055908203125,17663.0078125,176.48928833007812,-1.0304079055786133,176.48953247070312,1.492285625e6,-0.0009129186232863518,-8.593511333616618,0.0006811667867921284
2934.7216796875,42696.953125,1.491112625e6,-249.64141845703125,-1.0281131267547607,-249.64141845703125,17646.703125,176.69027709960938,-1.0281131267547607,176.69027709960938,1.4911155e6,-0.0009116072434789402,-8.592800803737706,0.0006824619223510103
2931.2255859375,42658.10546875,1.489943e6,-249.3559112548828,-1.0271146297454834,-249.3559112548828,17630.310546875,176.46461486816406,-1.027122139930725,176.46461486816406,1.489946e6,-0.0009119464897908713,-8.592089315866643,0.0006817743934941639
2928.31201171875,42625.734375,1.48896825e6,-250.15609741210938,-1.026153564453125,-250.15609741210938,17616.728515625,175.86618041992188,-1.0261311531066895,175.86642456054688,1.488971125e6,-0.0009170145256929274,-8.591494648461703,0.000678915815155709
2924.81591796875,42586.88671875,1.487798125e6,-249.89234924316406,-1.0264739990234375,-249.89234924316406,17600.521484375,175.60858154296875,-1.0264664888381958,175.60833740234375,1.487800875e6,-0.0009164084567148123,-8.590781367672815,0.0006784306396195733
2921.31982421875,42548.046875,1.486628e6,-249.45974731445312,-1.026667594909668,-249.45968627929688,17584.255859375,176.16796875,-1.026645302772522,176.1680908203125,1.486631e6,-0.0009161779443616069,-8.590064976970968,0.0006812983256445082
2917.82373046875,42509.19921875,1.485457875e6,-250.14710998535156,-1.0272636413574219,-250.14710998535156,17567.8984375,176.17201232910156,-1.0272934436798096,176.17201232910156,1.485460875e6,-0.0009194805059618005,-8.589347910250082,0.0006826400750988698
2914.327392578125,42470.3515625,1.484287375e6,-249.62860107421875,-1.028686761856079,-249.62860107421875,17551.5703125,175.6864776611328,-1.0286718606948853,175.68641662597656,1.484290125e6,-0.0009175084279720025,-8.58862919874388,0.000680274938949163
2910.831298828125,42431.50390625,1.483117e6,-249.3762969970703,-1.0296330451965332,-249.3764190673828,17535.3046875,176.04737854003906,-1.0296330451965332,176.04714965820312,1.483119625e6,-0.0009165071679655412,-8.587908935309553,0.0006830179407945475
2907.335205078125,42392.65625,1.4819465e6,-249.354248046875,-1.0304301977157593,-249.354248046875,17518.951171875,176.22518920898438,-1.0304524898529053,176.22535705566406,1.48194925e6,-0.0009158462253067157,-8.587187365379856,0.0006841962763629167
2903.839111328125,42353.80859375,1.480776375e6,-249.2908172607422,-1.0311081409454346,-249.2908172607422,17502.685546875,175.9564208984375,-1.031123161315918,175.9564208984375,1.480779125e6,-0.0009183270592796333,-8.586465020578547,0.0006821028077222124
2900.3427734375,42314.9609375,1.4796055e6,-249.39537048339844,-1.0313465595245361,-249.3951873779297,17486.236328125,175.72021484375,-1.0313167572021484,175.72015380859375,1.479608375e6,-0.0009187980023765974,-8.585741484120998,0.0006819948044518437
2896.8466796875,42276.1171875,1.478435125e6,-248.71044921875,-1.0313317775726318,-248.71063232421875,17469.970703125,175.80210876464844,-1.0313317775726318,175.8021697998047,1.478438e6,-0.0009167237541181095,-8.585016901243915,0.0006829141340454759
2893.3505859375,42237.26953125,1.47726475e6,-248.94708251953125,-1.0311156511306763,-248.94708251953125,17453.701171875,175.7862548828125,-1.0311156511306763,175.78619384765625,1.477267625e6,-0.0009188642300701488,-8.584289187234424,0.0006823406367028328
2889.8544921875,42198.4296875,1.476094125e6,-248.47740173339844,-1.0307878255844116,-248.47740173339844,17437.431640625,175.8418731689453,-1.0307655334472656,175.8418731689453,1.476096875e6,-0.0009179623829487227,-8.58356083273617,0.0006827398262602563
2886.35791015625,42159.58203125,1.474924125e6,-248.46011352539062,-1.0299831628799438,-248.46005249023438,17421.076171875,176.17381286621094,-1.0299831628799438,176.17381286621094,1.474926875e6,-0.0009199455217592245,-8.582832693391747,0.0006843625457497032
2882.86181640625,42120.734375,1.473753e6,-248.29661560058594,-1.0293275117874146,-248.2965545654297,17404.7109375,175.68296813964844,-1.0293200016021729,175.68307495117188,1.473755875e6,-0.0009201208704263664,-8.58210260184461,0.0006820479914905614
2879.36572265625,42081.88671875,1.472582375e6,-248.583251953125,-1.0288729667663574,-248.583251953125,17388.541015625,175.40609741210938,-1.0288804769515991,175.40609741210938,1.47258525e6,-0.0009222466210330182,-8.581370638890776,0.000680266996149384
2875.86962890625,42043.0390625,1.471411625e6,-248.37303161621094,-1.0287463665008545,-248.3729705810547,17372.1484375,175.89956665039062,-1.0287537574768066,175.89956665039062,1.4714145e6,-0.0009228725391059456,-8.580637266286004,0.0006839133093951288
2872.373291015625,42004.19140625,1.4702405e6,-248.3875732421875,-1.0282248258590698,-248.38763427734375,17355.87890625,176.04237365722656,-1.0282323360443115,176.04249572753906,1.47024325e6,-0.0009218411718130426,-8.57990315081837,0.0006850693789415552
2868.877197265625,41965.34765625,1.46907025e6,-248.3832244873047,-1.0282323360443115,-248.3833465576172,17339.615234375,175.7386932373047,-1.0282248258590698,175.73863220214844,1.469072875e6,-0.0009243536858241086,-8.579168275427708,0.0006845085576306226
2865.381103515625,41926.49609375,1.467899625e6,-248.35305786132812,-1.0284409523010254,-248.35305786132812,17323.255859375,176.01776123046875,-1.0284483432769775,176.01776123046875,1.467902375e6,-0.0009242801162150371,-8.578430419446951,0.000685862272316512
